sku,name,category,sourceUrl,oldCandidateAllergens,containsAllergens,mayContainAllergens,oldExtraVsContains,containsMissingFromOld,mayMissingFromOld,containsText,mayContainText
KIMCHI-2465,"Old Jamaica Ginger Beer Original, imbirowe piwo korzenne (0%) 2L",napoje,https://kimchi.pl/product-pol-2465.html,,,,,,,,
KIMCHI-1166,"Old Jamaica Ginger Beer Original, imbirowe piwo korzenne (0%) 330ml",napoje,https://kimchi.pl/product-pol-1166.html,,,,,,,,
KIMCHI-4740,"Old Jamaica Ginger Beer Original, imbirowe piwo korzenne (0%) 6 x 2L",napoje,https://kimchi.pl/product-pol-4740.html,,,,,,,,
KIMCHI-1827,Olej arachidowy 1L - Heuschen & Schrouff,oleje,https://kimchi.pl/product-pol-1827.html,nuts,peanuts|nuts,,,peanuts,,"Produkt nie jest bezpieczny dla osób z alergią na orzechy arachidowe. Przechowywać w temperaturze pokojowej, w ciemnym i suchym miejscu. Wy",produkowano na terenie Unii Europejskiej.
KIMCHI-5723,Olej aromatyzowany sojowo-sezamowy 60ml - HAIDILAO,oleje,https://kimchi.pl/product-pol-5723.html,soybeans|sesame,soybeans|sesame,,,,,Produkt zawiera soję i sezam. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-5436,Olejek do wcierania na bóle mięśni chłodzący 10ml - Hoe Hin,syropy,https://kimchi.pl/product-pol-5436.html,,,,,,,,
KIMCHI-5437,Olejek do wcierania na bóle mięśni chłodzący 24ml - Eagle Brand,syropy,https://kimchi.pl/product-pol-5437.html,,,,,,,,
KIMCHI-5312,"Olej La-Yu Mashi-Mashi z chili, sezamem i czosnkiem ostry 105g - Momoya",pasty-smakowe,https://kimchi.pl/product-pol-5312.html,sesame,sesame,,,,,Produkt zawiera sezam. Przechowywać w suchym i chłodnym miejscu. Po otwarciu przechowywać w lodówce.,
KIMCHI-5096,"Olej La-Yu z chili, smażonym czosnkiem i cebulą 110g - Momoya",pasty-smakowe,https://kimchi.pl/product-pol-5096.html,cereals|soybeans|sesame,cereals|soybeans|sesame,,,,,"Produkt zawiera soję, pszenicę i sezam. Przechowywać w suchym i chłodnym miejscu. Po otwarciu przechowywać w zacienionym, chłodnym miejscu lub w lodówce.",
KIMCHI-5209,Olej ryżowy 500ml - Daily,oleje,https://kimchi.pl/product-pol-5209.html,,,,,,,,
KIMCHI-5734,Olej sezamowy 207ml Lee Kum Kee,oleje,https://kimchi.pl/product-pol-5734.html,,sesame,,,sesame,,Produkt zawiera nasiona sezamu. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-155,Olej sezamowy 250ml Diamond,oleje,https://kimchi.pl/product-pol-155.html,sesame,sesame,,,,,Produkt zawiera sezam. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-831,Olej sezamowy 500ml - Diamond,oleje,https://kimchi.pl/product-pol-831.html,,sesame,,,sesame,,Produkt zawiera nasiona sezamu. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-3544,Olej sezamowy Old Style z prażonych ziaren 350ml - Ottogi,oleje,https://kimchi.pl/product-pol-3544.html,,sesame,,,sesame,,"Produkt na bazie nasion sezamu. Przechowywać w suchym i chłodnym miejscu. Po otwarciu zalecamy przechowywać w chłodnym, zaciemnionym miejscu.",
KIMCHI-2346,Olej sezamowy Premium z prażonych ziaren 160ml - Ottogi,oleje,https://kimchi.pl/product-pol-2346.html,,sesame,,,sesame,,"Produkt na bazie nasion sezamu. Przechowywać w suchym i chłodnym miejscu. Po otwarciu zalecamy przechowywać w chłodnym, zaciemnionym miejscu.",
KIMCHI-1062,Olej sezamowy Premium z prażonych ziaren 1L - Ottogi,oleje,https://kimchi.pl/product-pol-1062.html,,sesame,,,sesame,,"Produkt na bazie nasion sezamu. Przechowywać w suchym i chłodnym miejscu. Po otwarciu zalecamy przechowywać w chłodnym, zaciemnionym miejscu.",
KIMCHI-655,Olej sezamowy Premium z prażonych ziaren 320ml - Ottogi,oleje,https://kimchi.pl/product-pol-655.html,,sesame,,,sesame,,"Produkt na bazie nasion sezamu. Przechowywać w suchym i chłodnym miejscu. Po otwarciu zalecamy przechowywać w chłodnym, zaciemnionym miejscu.",
KIMCHI-1061,Olej sezamowy Premium z prażonych ziaren 55ml - Ottogi,oleje,https://kimchi.pl/product-pol-1061.html,,sesame,,,sesame,,"Produkt na bazie nasion sezamu. Przechowywać w suchym i chłodnym miejscu. Po otwarciu zalecamy przechowywać w chłodnym, zaciemnionym miejscu.",
KIMCHI-5072,Olej sezamowy z prażonych ziaren 150ml - Golden Lion,oleje,https://kimchi.pl/product-pol-5072.html,,sesame,,,sesame,,"Produkt na bazie nasion sezamu. Przechowywać w suchym i chłodnym miejscu. Po otwarciu zalecamy przechowywać w chłodnym, zaciemnionym miejscu.",
KIMCHI-92,Olej sezamowy z prażonych ziaren 150ml Oh Aik Guan,oleje,https://kimchi.pl/product-pol-92.html,sesame,sesame,,,,,Produkt zawiera sezam. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-3596,Olej sezamowy z prażonych ziaren 160ml - CJ Bibigo,oleje,https://kimchi.pl/product-pol-3596.html,,sesame,,,sesame,,"Produkt na bazie nasion sezamu. Przechowywać w suchym i chłodnym miejscu. Po otwarciu zalecamy przechowywać w chłodnym, zaciemnionym miejscu.",
KIMCHI-5372,"Olej sezamowy z prażonych ziaren 1,8L - Golden Lion",oleje,https://kimchi.pl/product-pol-5372.html,soybeans,soybeans|sesame,,,sesame,,"Produkt na bazie nasion sezamu, zawiera soję. Przechowywać w suchym i chłodnym miejscu. Po otwarciu zalecamy przechowywać w chłodnym, zaciemnionym miejscu.",
KIMCHI-1871,Olej sezamowy z prażonych ziaren 360ml - Oh Aik Guan,sosy-marynaty-oleje,https://kimchi.pl/product-pol-1871.html,,sesame,,,sesame,,Produkt na bazie sezamu. Przechowywać w suchym i chłodnym miejscu. Nie wymaga przechowywania w lodówce.,
KIMCHI-1992,Olej sezamowy z prażonych ziaren 650ml - Oh Aik Guan,oleje-sezamowe,https://kimchi.pl/product-pol-1992.html,,sesame,,,sesame,,Produkt na bazie sezamu. Przechowywać w suchym i chłodnym miejscu. Nie wymaga przechowywania w lodówce.,
KIMCHI-1500,Olej sojowy 1L - Heuschen & Schrouff,oleje,https://kimchi.pl/product-pol-1500.html,,soybeans,,,soybeans,,,
KIMCHI-5255,Olej sojowy chili 207ml - Lee Kum Kee,oleje,https://kimchi.pl/product-pol-5255.html,soybeans,soybeans,,,,,Produkt zawiera soję. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-2328,Olej sojowy z chili 250ml - Healthy Boy,oleje,https://kimchi.pl/product-pol-2328.html,soybeans,crustaceans|soybeans,,,crustaceans,,Produkt zawiera soję oraz krewetki. Po otwarciu przechowywać w lodówce.,
KIMCHI-5591,Olej z czarnego sezamu 650ml Chee Seng,oleje,https://kimchi.pl/product-pol-5591.html,,sesame,,,sesame,,Produkt zawiera nasiona sezamu. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-5508,Olej z pieprzem syczuańskim 210ml - Chuan Lao Hui,oleje,https://kimchi.pl/product-pol-5508.html,,,,,,,,
KIMCHI-2705,Olej z prażonych ziaren sezamu 150ml - Asia Kitchen,oleje,https://kimchi.pl/product-pol-2705.html,,sesame,,,sesame,,"Produkt na bazie ziaren sezamu. Przechowywać w suchym i chłodnym miejscu, z dala od działania promieni słonecznych. Po otwarciu przechowywać w szafce lub w lodówce.",
KIMCHI-2971,Olej z prażonych ziaren sezamu 270ml - Asia Kitchen,oleje,https://kimchi.pl/product-pol-2971.html,,sesame,,,sesame,,"Produkt na bazie ziaren sezamu. Przechowywać w suchym i chłodnym miejscu, z dala od działania promieni słonecznych. Po otwarciu przechowywać w szafce lub w lodówce.",
KIMCHI-4844,Olej z prażonych ziaren sezamu 500ml - Asia Kitchen,oleje,https://kimchi.pl/product-pol-4844.html,,sesame,,,sesame,,"Produkt na bazie ziaren sezamu. Przechowywać w suchym i chłodnym miejscu, z dala od działania promieni słonecznych. Po otwarciu przechowywać w szafce lub w lodówce.",
KIMCHI-4379,"Oreo Birthday Cake, kakaowe ciasteczka z nadzieniem waniliowym i posypką 97g",słodycze-przekąski,https://kimchi.pl/product-pol-4379.html,cereals|soybeans,cereals|soybeans,cereals|eggs|milk|sesame,,,eggs|milk|sesame,Produkt zawiera pszenicę i soję. Wy,"produkowano w którym przetwarzane są również nasiona sezamu, produkty jajeczne, produkty mleczne i inne produkty zbożowe zawierające gluten. Przechowywać w suchym i chłodnym miejscu."
KIMCHI-5244,"Oreo Thin 0 Sugar, cienkie kakaowe ciasteczka bez cukru 97g",słodycze-przekąski,https://kimchi.pl/product-pol-5244.html,cereals|soybeans,cereals|soybeans,cereals|eggs|milk|sesame,,,eggs|milk|sesame,Produkt zawiera pszenicę i soję. Wy,"produkowano w którym przetwarzane są również nasiona sezamu, produkty jajeczne, produkty mleczne i inne produkty zbożowe zawierające gluten. Przechowywać w suchym i chłodnym miejscu. Po otwarciu przechowywać w lodówce."
KIMCHI-4798,"Oreo Thin Rose 0 Sugar, cienkie kakaowe ciasteczka z nadzieniem różanym bez cukru 97g",słodycze-przekąski,https://kimchi.pl/product-pol-4798.html,cereals|soybeans,cereals|soybeans,cereals|eggs|milk|sesame,,,eggs|milk|sesame,Produkt zawiera pszenicę i soję. Wy,"produkowano w którym przetwarzane są również nasiona sezamu, produkty jajeczne, produkty mleczne i inne produkty zbożowe zawierające gluten. Przechowywać w suchym i chłodnym miejscu. Po otwarciu przechowywać w lodówce."
KIMCHI-5367,"Organic Matcha, japońska zielona herbata ekologiczna halal w proszku 30g Nakayama Kichishoen",herbaty,https://kimchi.pl/product-pol-5367.html,cereals|celery|sesame,cereals|celery|mustard|sesame,,,mustard,,"Na terenie zakładu produkującego wykorzystywane są gorczyca, seler, sezam, zboża zawierające gluten. Przechowywać w suchym i zaciemnionym miejscu. Po otwarciu przechowywać w szczelnie zamkniętym opakowaniu.",
KIMCHI-4001,"Original Choco Pie, całe pudełko (12 x 39g) - Orion",słodycze-przekąski,https://kimchi.pl/product-pol-4001.html,cereals|soybeans|milk|nuts,cereals|eggs|soybeans|milk|nuts,,,eggs,,"Produkt zawiera kokosa, jajka, mleko, orzechy shea (masłosza), soję oraz pszenicę.",
KIMCHI-3135,"Original Tteokbokki, kluski ryżowe w sosie gochujang 260g - O'Food",dania-gotowe,https://kimchi.pl/product-pol-3135.html,,,,,,,,
KIMCHI-5193,"Oryginalna zupa Shin Ramyun Tom Yum Jayfai, bardzo ostra 123g - Nongshim",ramyun-ramen,https://kimchi.pl/product-pol-5193.html,cereals|eggs|peanuts|soybeans|milk|celery|sesame,cereals|crustaceans|eggs|fish|peanuts|soybeans|milk|celery|mustard|sesame|molluscs,,,crustaceans|fish|mustard|molluscs,,"Zawiera pszenicę, ryby oraz soję. Produkt przygotowywany w zakładzie, gdzie przetwarzane są także: jęczmień, skorupiaki, jaja, orzeszki ziemne, mleko, seler, gorczyca, sezam, mięczaki.",
KIMCHI-5364,"Oryginalna zupa Shin Ramyun Tom Yum Jayfai, bardzo ostra 5 x 123g - Nongshim",ramyun-ramen,https://kimchi.pl/product-pol-5364.html,cereals|eggs|peanuts|soybeans|milk|celery|sesame,cereals|crustaceans|eggs|fish|peanuts|soybeans|milk|celery|mustard|sesame|molluscs,,,crustaceans|fish|mustard|molluscs,,"Zawiera pszenicę, ryby oraz soję. Produkt przygotowywany w zakładzie, gdzie przetwarzane są także: jęczmień, skorupiaki, jaja, orzeszki ziemne, mleko, seler, gorczyca, sezam, mięczaki.",
KIMCHI-4177,"Oryginalne danie Shin Ramyun Stir Fry, bardzo ostre 131g - Nongshim",ramyun-ramen,https://kimchi.pl/product-pol-4177.html,cereals|eggs|peanuts|soybeans|milk|nuts,cereals|eggs|fish|peanuts|soybeans|milk|nuts,,,fish,,"Zawiera pszenicę, gluten, soję, ryby. Produkt przygotowywany w zakładzie, gdzie przetwarzane są także: jaja, orzeszki ziemne, mleko i orzechy.",
KIMCHI-5227,"Oryginalne danie Shin Ramyun Toomba, spicy & cream 137g - Nongshim",ramyun-ramen,https://kimchi.pl/product-pol-5227.html,cereals|eggs|peanuts|soybeans|milk|nuts|celery|mustard|sesame,cereals|crustaceans|eggs|peanuts|soybeans|milk|nuts|celery|mustard|sesame|molluscs,,,crustaceans|molluscs,,"Zawiera pszenicę, soję, orzechy oraz gorczycę. Produkt przygotowywany w zakładzie, gdzie przetwarzane są także: jęczmień, skorupiaki, jaja, orzeszki ziemne, mleko, seler, sezam, mięczaki.",
KIMCHI-149,Oryginalny sos Worcestershire 290ml Lea & Perrins,sosy-marynaty-oleje,https://kimchi.pl/product-pol-149.html,,fish,,,fish,,"Produkt zawiera ryby (sardele). Przechowywać w suchym i chłodnym miejscu, z dala od bezpośredniego działania promieni słonecznych.",
KIMCHI-4842,Oryginalny Sos Worcestershire 4l - Lea & Perrins,sosy-marynaty-oleje,https://kimchi.pl/product-pol-4842.html,fish,fish|cereals,,,cereals,,"Produkt zawiera ryby (sardele). Przechowywać w suchym i chłodnym miejscu, z dala od bezpośredniego działania promieni słonecznych. Wy",produkowano w Wielkiej Brytanii.
KIMCHI-4841,Oryginalny Sos Worcestershire 568ml - Lea & Perrins,sosy-marynaty-oleje,https://kimchi.pl/product-pol-4841.html,fish,fish|cereals,,,cereals,,"Produkt zawiera ryby (sardele). Przechowywać w suchym i chłodnym miejscu, z dala od bezpośredniego działania promieni słonecznych. Wy",produkowano w Wielkiej Brytanii.
KIMCHI-4140,"Orzechy kemiri, kirimi (candlenuts) całe 100g - Lucullus",słodycze-przekąski,https://kimchi.pl/product-pol-4140.html,nuts,nuts,,,,,,
KIMCHI-936,Orzeszki ziemne w skorupce kokosowej 185g - Khao Shong,słodycze-przekąski,https://kimchi.pl/product-pol-936.html,cereals|crustaceans|fish|peanuts|milk|nuts,cereals|peanuts|milk,crustaceans|milk|nuts|mustard|sesame,crustaceans|fish|nuts,,mustard|sesame,Produkt,"może zawierać śladowe ilości skorupiaków, ryb, soi, mleka, orzechów, musztardy, sezamu lub małż."
KIMCHI-3900,Ostry sos paprykowy carolina 1kg - Fanex,sosy-marynaty,https://kimchi.pl/product-pol-3900.html,,,,,,,,
KIMCHI-3184,"Owoce lychee, liczi w syropie 565g - Asia Foods",owoce-marynowane-warzywa,https://kimchi.pl/product-pol-3184.html,,,,,,,,
KIMCHI-3598,Paluszki Pepero Crunky z chrupiącą czekoladą 39g - LOTTE,słodycze-przekąski,https://kimchi.pl/product-pol-3598.html,cereals|peanuts|soybeans|milk|nuts,cereals|eggs|peanuts|soybeans|milk|nuts,nuts,,eggs,,"Produkt zawiera mleko, soję, pszenicę, jęczmień, jajka, orzechy (migdały, kokos), orzeszki ziemne.","Może zawierać orzechy (nerkowce, orzechy laskowe). Przechowywać w suchym i chłodnym miejscu."
KIMCHI-1091,Paluszki Pepero Czekoladowe Original 47g - Lotte,słodycze-przekąski,https://kimchi.pl/product-pol-1091.html,cereals|eggs|soybeans|milk,cereals|eggs|soybeans|milk,,,,,"Produkt zawiera pszenicę, mleko, soję oraz jajka.",
KIMCHI-1090,Paluszki Pepero Migdały i Czekolada 32g - Lotte,słodycze-przekąski,https://kimchi.pl/product-pol-1090.html,cereals|eggs|soybeans|milk|nuts,cereals|eggs|soybeans|milk|nuts,,,,,"Produkt zawiera pszenicę, mleko, soję, migdały oraz jajka.",
KIMCHI-1092,Paluszki Pepero Nude - wypełnione czekoladą 45g - Lotte,słodycze-przekąski,https://kimchi.pl/product-pol-1092.html,cereals|soybeans|milk|nuts,cereals|eggs|soybeans|milk|nuts,,,eggs,,"Produkt zawiera pszenicę, mleko, jajka, soję, orzechy i migdały.",
KIMCHI-3942,Paluszki Pepero Snowy Almond z migdałami 32g - LOTTE,słodycze-przekąski,https://kimchi.pl/product-pol-3942.html,cereals|eggs|soybeans|milk|nuts,cereals|eggs|soybeans|milk|nuts,nuts,,,,"Produkt zawiera mleko, soję, pszenicę, jajka, orzechy (migdały).","Może zawierać orzechy (nerkowce, orzechy laskowe). Przechowywać w suchym i chłodnym miejscu."
KIMCHI-3177,"Paluszki Pocky Almond Taste z migdałami 43,5g - Glico",słodycze-przekąski,https://kimchi.pl/product-pol-3177.html,cereals|soybeans|milk|nuts,cereals|soybeans|milk|nuts,,,,,"Produkt zawiera pszenicę, mleko, soję, orzechy (migdały), jęczmień, żyto, owies. Przechowywać w suchym i chłodnym miejscu. Wy","produkowano w Tajlandii przez THAI GLICO CO., LTD., Tajlandia Na zlecenie EZAKI GLICO CO., LTD., Japonia"
KIMCHI-1196,Paluszki Pocky Cookies & Cream 40g - Glico,słodycze-przekąski,https://kimchi.pl/product-pol-1196.html,cereals|soybeans|milk|nuts,cereals|soybeans|milk,nuts,nuts,,,"Produkt zawiera pszenicę, mleko, soję, jęczmień, żyto, owies.","Może zawierać migdały. Przechowywać w suchym i chłodnym miejscu. Wyprodukowano w Tajlandii przez THAI GLICO CO., LTD., Tajlandia Na zlecenie EZAKI GLICO CO., LTD., Japonia"
KIMCHI-902,Paluszki Pocky Czekoladowe Original 47g - Glico,słodycze-przekąski,https://kimchi.pl/product-pol-902.html,cereals|soybeans|milk|nuts|sesame,cereals|soybeans|milk,nuts|sesame,nuts|sesame,,,"Produkt zawiera pszenicę, mleko, soję, jęczmień, żyto, owies.","Wytwarzany w fabrykach, w których przetwarzane są także orzechy, sezam oraz migdały. Przechowywać w suchym i chłodnym miejscu. Wyprodukowano w Tajlandii przez THAI GLICO CO., LTD., Tajlandia Na zlecenie EZAKI GLICO CO., LTD., Japonia"
KIMCHI-5789,"Paluszki Pocky Heartful Blueberry w kształcie serca 54,6g - Glico",słodycze-przekąski,https://kimchi.pl/product-pol-5789.html,cereals|soybeans|milk,cereals|soybeans|milk,,,,,"Produkt zawiera pszenicę, mleko i soję. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-905,Paluszki Pocky Matcha z zieloną herbatą 33g - Glico,słodycze-przekąski,https://kimchi.pl/product-pol-905.html,cereals|soybeans|milk|nuts,cereals|soybeans|milk,nuts,nuts,,,"Produkt zawiera pszenicę, mleko, soję, jęczmień, żyto, owies.","Może zawierać migdały. Przechowywać w suchym i chłodnym miejscu. Wyprodukowano w Tajlandii przez THAI GLICO CO., LTD., Tajlandia Na zlecenie EZAKI GLICO CO., LTD., Japonia"
KIMCHI-5107,"Paluszki Pocky Original Share Pack o smaku czekoladowym 101,6g - Glico",słodycze-przekąski,https://kimchi.pl/product-pol-5107.html,cereals|soybeans|milk,cereals|soybeans|milk,,,,,Produkt zawiera pszenicę soję i mleko. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-5531,Paluszki Pocky Original Share Pack o smaku czekoladowym 88g - Glico,słodycze-przekąski,https://kimchi.pl/product-pol-5531.html,cereals|soybeans|milk,cereals|soybeans|milk,,,,,Produkt zawiera pszenicę soję i mleko. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-5341,Paluszki Pocky Sakura Matcha o smaku zielonej herbaty z kwiatem wiśni 102g - Glico,słodycze-przekąski,https://kimchi.pl/product-pol-5341.html,cereals|soybeans|milk,cereals|soybeans|milk,,,,,"Produkt zawiera pszenicę, soję i mleko. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-5108,"Paluszki Pocky Strawberry Share Pack o smaku truskawkowym 93,6g - Glico",słodycze-przekąski,https://kimchi.pl/product-pol-5108.html,cereals|soybeans|milk,cereals|soybeans|milk,,,,,"Produkt zawiera pszenicę, soję i mleko. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-904,Paluszki Pocky Truskawkowe 45g - Glico,słodycze-przekąski,https://kimchi.pl/product-pol-904.html,cereals|soybeans|milk|nuts,cereals|soybeans|milk,nuts,nuts,,,"Produkt zawiera pszenicę, mleko, soję, jęczmień, żyto, owies.","Może zawierać migdały. Przechowywać w suchym i chłodnym miejscu. Wyprodukowano w Tajlandii przez THAI GLICO CO., LTD., Tajlandia Na zlecenie EZAKI GLICO CO., LTD., Japonia"
KIMCHI-5106,Paluszki Pocky Zeitaku-Shiatate Almond Milk mleczne z migdałami 110g - Glico,słodycze-przekąski,https://kimchi.pl/product-pol-5106.html,cereals|soybeans|milk|nuts,cereals|milk|nuts|soybeans,,,,,"Produkt zawiera pszenicę, orzechy i mleko. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-5105,Paluszki Pocky Zeitaku-Shitate Milk Chocolate z mleczną czekoladą 120g - Glico,słodycze-przekąski,https://kimchi.pl/product-pol-5105.html,cereals|soybeans|milk,cereals|soybeans|milk,,,,,"Produkt zawiera pszenicę, soję i mleko. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-1170,"Panierka, mąka Tempura 500g - Uncle Barns",mąki-panierki-tapioka,https://kimchi.pl/product-pol-1170.html,,cereals,,,cereals,,,
KIMCHI-2963,Panierka panko 1kg - Asia Kitchen,mąki-panierki-tapioka,https://kimchi.pl/product-pol-2963.html,cereals,cereals,,,,,,
