field_key,source_table,source_column,product_id,product_image_id,product_code,legacy_kimchi_slug,product_slug,image_file,source_url,target_url,source_http_status,source_http_ok,source_content_type,source_content_length,notes
product_images:72a67341-29ff-43d1-a79a-ff5d0115984d:image_large_url,product_images,image_large_url,692694eb-0239-4bd6-a390-dff37a41f659,72a67341-29ff-43d1-a79a-ff5d0115984d,ADG-001179,KIMCHI-4821,yuzu-mochi-oryginalne-ryzowe-ciasteczka-japonskie-o-smaku-yuzu-130g-seiki,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4821/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001179/1.webp,200,true,image/webp,56844,
product_images:406d2b44-abf4-4c75-85ef-6fe17fc3d34b:image_large_url,product_images,image_large_url,692694eb-0239-4bd6-a390-dff37a41f659,406d2b44-abf4-4c75-85ef-6fe17fc3d34b,ADG-001179,KIMCHI-4821,yuzu-mochi-oryginalne-ryzowe-ciasteczka-japonskie-o-smaku-yuzu-130g-seiki,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4821/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001179/2.webp,200,true,image/webp,62256,
products:419f1f6c-29e2-46c1-9b4a-a37aba0660dc:image_url,products,image_url,419f1f6c-29e2-46c1-9b4a-a37aba0660dc,,ADG-001180,KIMCHI-4822,syrop-ziolowy-nin-jiom-pei-pa-koa-300ml-nin-jiom,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4822/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001180/1.webp,200,true,image/webp,151312,
product_images:f14725bb-2c1c-4188-9150-a0d383dae9de:image_large_url,product_images,image_large_url,419f1f6c-29e2-46c1-9b4a-a37aba0660dc,f14725bb-2c1c-4188-9150-a0d383dae9de,ADG-001180,KIMCHI-4822,syrop-ziolowy-nin-jiom-pei-pa-koa-300ml-nin-jiom,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4822/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001180/1.webp,200,true,image/webp,151312,
product_images:0d8e25f3-6c1c-4cd1-b07b-395dc0d67624:image_large_url,product_images,image_large_url,419f1f6c-29e2-46c1-9b4a-a37aba0660dc,0d8e25f3-6c1c-4cd1-b07b-395dc0d67624,ADG-001180,KIMCHI-4822,syrop-ziolowy-nin-jiom-pei-pa-koa-300ml-nin-jiom,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4822/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001180/2.webp,200,true,image/webp,152334,
products:8fa2e955-0961-470f-acfa-876d42c422db:image_url,products,image_url,8fa2e955-0961-470f-acfa-876d42c422db,,ADG-001181,KIMCHI-4823,syrop-ziolowy-nin-jiom-pei-pa-koa-150ml-nin-jiom,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4823/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001181/1.webp,200,true,image/webp,132844,
product_images:d53441c2-fb3f-41a1-9c5e-af489ffc6d1c:image_large_url,product_images,image_large_url,8fa2e955-0961-470f-acfa-876d42c422db,d53441c2-fb3f-41a1-9c5e-af489ffc6d1c,ADG-001181,KIMCHI-4823,syrop-ziolowy-nin-jiom-pei-pa-koa-150ml-nin-jiom,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4823/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001181/1.webp,200,true,image/webp,132844,
product_images:dfe61395-49c4-4020-9d6a-28b7ecaa5613:image_large_url,product_images,image_large_url,8fa2e955-0961-470f-acfa-876d42c422db,dfe61395-49c4-4020-9d6a-28b7ecaa5613,ADG-001181,KIMCHI-4823,syrop-ziolowy-nin-jiom-pei-pa-koa-150ml-nin-jiom,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4823/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001181/2.webp,200,true,image/webp,152334,
products:b9ec5994-ff87-4d93-a274-65142813ea19:image_url,products,image_url,b9ec5994-ff87-4d93-a274-65142813ea19,,ADG-001182,KIMCHI-4825,zupa-damae-ramen-black-garlic-oil-tonkotsu-o-smaku-wieprzowym-174g-nissin,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4825/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001182/1.webp,200,true,image/webp,50916,
product_images:16555c6c-07bf-4472-b154-1a2d2eaa0b02:image_large_url,product_images,image_large_url,b9ec5994-ff87-4d93-a274-65142813ea19,16555c6c-07bf-4472-b154-1a2d2eaa0b02,ADG-001182,KIMCHI-4825,zupa-damae-ramen-black-garlic-oil-tonkotsu-o-smaku-wieprzowym-174g-nissin,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4825/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001182/1.webp,200,true,image/webp,50916,
products:14f6c6d9-0bc7-4695-a00b-a85a6086a714:image_url,products,image_url,14f6c6d9-0bc7-4695-a00b-a85a6086a714,,ADG-001183,KIMCHI-4826,zupa-damae-ramen-hokkaido-miso-tonkotsu-o-smaku-wieprzowym-188g-nissin,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4826/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001183/1.webp,200,true,image/webp,49858,
product_images:64516137-4c97-494c-b732-04e9583198fb:image_large_url,product_images,image_large_url,14f6c6d9-0bc7-4695-a00b-a85a6086a714,64516137-4c97-494c-b732-04e9583198fb,ADG-001183,KIMCHI-4826,zupa-damae-ramen-hokkaido-miso-tonkotsu-o-smaku-wieprzowym-188g-nissin,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4826/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001183/1.webp,200,true,image/webp,49858,
products:4f53b694-a76f-4d3d-a254-c9b393bfa805:image_url,products,image_url,4f53b694-a76f-4d3d-a254-c9b393bfa805,,ADG-001184,KIMCHI-4828,chipsy-numb-and-spicy-hot-pot-flavor-o-smaku-pikantnego-hot-pota-70g-lay-s,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4828/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001184/1.webp,200,true,image/webp,105942,
product_images:7f2c3327-5e2b-4a17-8c0f-0d75981ced11:image_large_url,product_images,image_large_url,4f53b694-a76f-4d3d-a254-c9b393bfa805,7f2c3327-5e2b-4a17-8c0f-0d75981ced11,ADG-001184,KIMCHI-4828,chipsy-numb-and-spicy-hot-pot-flavor-o-smaku-pikantnego-hot-pota-70g-lay-s,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4828/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001184/1.webp,200,true,image/webp,105942,
products:63f4416d-cf15-40e9-a91f-cb439383bd9b:image_url,products,image_url,63f4416d-cf15-40e9-a91f-cb439383bd9b,,ADG-001185,KIMCHI-4830,chipsy-texas-grilled-bbq-flavor-o-smaku-teksanskiego-barbecue-70g-lay-s,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4830/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001185/1.webp,200,true,image/webp,94050,
product_images:1ed96fe0-89be-4e56-affe-5a32527f30e0:image_large_url,product_images,image_large_url,63f4416d-cf15-40e9-a91f-cb439383bd9b,1ed96fe0-89be-4e56-affe-5a32527f30e0,ADG-001185,KIMCHI-4830,chipsy-texas-grilled-bbq-flavor-o-smaku-teksanskiego-barbecue-70g-lay-s,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4830/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001185/1.webp,200,true,image/webp,94050,
products:dad63ccf-4a4c-4e8e-8233-c7beab282333:image_url,products,image_url,dad63ccf-4a4c-4e8e-8233-c7beab282333,,ADG-001186,KIMCHI-4831,chipsy-ziemniaczane-lime-flavor-o-smaku-limonki-70g-lay-s,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4831/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001186/1.webp,200,true,image/webp,67090,
product_images:b0935f06-31c4-4cf0-926b-6bea1e98e575:image_large_url,product_images,image_large_url,dad63ccf-4a4c-4e8e-8233-c7beab282333,b0935f06-31c4-4cf0-926b-6bea1e98e575,ADG-001186,KIMCHI-4831,chipsy-ziemniaczane-lime-flavor-o-smaku-limonki-70g-lay-s,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4831/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001186/1.webp,200,true,image/webp,67090,
products:3300fb89-6b7e-48d9-8a88-5c8e5bed3075:image_url,products,image_url,3300fb89-6b7e-48d9-8a88-5c8e5bed3075,,ADG-001187,KIMCHI-4832,chipsy-mexican-chicken-tomato-flavor-o-smaku-kurczaka-i-pomidorow-70g-lay-s,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4832/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001187/1.webp,200,true,image/webp,72860,
product_images:b79780df-c180-4ef1-9b91-cb9b4205e868:image_large_url,product_images,image_large_url,3300fb89-6b7e-48d9-8a88-5c8e5bed3075,b79780df-c180-4ef1-9b91-cb9b4205e868,ADG-001187,KIMCHI-4832,chipsy-mexican-chicken-tomato-flavor-o-smaku-kurczaka-i-pomidorow-70g-lay-s,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4832/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001187/1.webp,200,true,image/webp,72860,
products:7ab87793-ed37-42cc-9781-aaccdf045be6:image_url,products,image_url,7ab87793-ed37-42cc-9781-aaccdf045be6,,ADG-001188,KIMCHI-4833,chipsy-wave-roasted-chicken-wing-flavor-o-smaku-pieczonego-kurczaka-70g-lay-s,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4833/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001188/1.webp,200,true,image/webp,84584,
product_images:48d703eb-d8ff-4da0-8775-a53118bb6b88:image_large_url,product_images,image_large_url,7ab87793-ed37-42cc-9781-aaccdf045be6,48d703eb-d8ff-4da0-8775-a53118bb6b88,ADG-001188,KIMCHI-4833,chipsy-wave-roasted-chicken-wing-flavor-o-smaku-pieczonego-kurczaka-70g-lay-s,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4833/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001188/1.webp,200,true,image/webp,84584,
products:db4ec59b-6789-49a5-9847-2f46ff7cce98:image_url,products,image_url,db4ec59b-6789-49a5-9847-2f46ff7cce98,,ADG-001189,KIMCHI-4834,chipsy-wave-grilled-squid-flavor-o-smaku-grillowanej-kalamarnicy-70g-lay-s,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4834/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001189/1.webp,200,true,image/webp,95580,
product_images:2fc54da4-5b8c-41e4-9f17-ffdc5dc320e0:image_large_url,product_images,image_large_url,db4ec59b-6789-49a5-9847-2f46ff7cce98,2fc54da4-5b8c-41e4-9f17-ffdc5dc320e0,ADG-001189,KIMCHI-4834,chipsy-wave-grilled-squid-flavor-o-smaku-grillowanej-kalamarnicy-70g-lay-s,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4834/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001189/1.webp,200,true,image/webp,95580,
products:067afb73-0867-4325-a6eb-b25c4466357f:image_url,products,image_url,067afb73-0867-4325-a6eb-b25c4466357f,,ADG-001190,KIMCHI-4835,chipsy-wave-roasted-meat-flavor-o-smaku-pieczonego-miesa-70g-lay-s,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4835/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001190/1.webp,200,true,image/webp,82192,
product_images:f7543e49-d2c4-4493-8c27-9b68aa317dff:image_large_url,product_images,image_large_url,067afb73-0867-4325-a6eb-b25c4466357f,f7543e49-d2c4-4493-8c27-9b68aa317dff,ADG-001190,KIMCHI-4835,chipsy-wave-roasted-meat-flavor-o-smaku-pieczonego-miesa-70g-lay-s,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4835/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001190/1.webp,200,true,image/webp,82192,
products:aa7f413f-46c0-4f52-ae4f-a698fafa6f37:image_url,products,image_url,aa7f413f-46c0-4f52-ae4f-a698fafa6f37,,ADG-001191,KIMCHI-4836,dried-soy-stick-beef-flavor-wegetarianskie-szaszlyki-na-ostro-z-suszonego-tofu-o-smaku-wolowiny-shaokao-60g-joytofu,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4836/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001191/1.webp,200,true,image/webp,87308,
product_images:3b0a6dad-ab87-4fc7-9f4f-122f7ba65ac4:image_large_url,product_images,image_large_url,aa7f413f-46c0-4f52-ae4f-a698fafa6f37,3b0a6dad-ab87-4fc7-9f4f-122f7ba65ac4,ADG-001191,KIMCHI-4836,dried-soy-stick-beef-flavor-wegetarianskie-szaszlyki-na-ostro-z-suszonego-tofu-o-smaku-wolowiny-shaokao-60g-joytofu,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4836/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001191/1.webp,200,true,image/webp,87308,
product_images:96e910ff-bf78-4d8f-a448-5d543baf66db:image_large_url,product_images,image_large_url,aa7f413f-46c0-4f52-ae4f-a698fafa6f37,96e910ff-bf78-4d8f-a448-5d543baf66db,ADG-001191,KIMCHI-4836,dried-soy-stick-beef-flavor-wegetarianskie-szaszlyki-na-ostro-z-suszonego-tofu-o-smaku-wolowiny-shaokao-60g-joytofu,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4836/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001191/2.webp,200,true,image/png,639223,
products:40915b45-5acb-42ae-9fac-a08a2b2cb332:image_url,products,image_url,40915b45-5acb-42ae-9fac-a08a2b2cb332,,ADG-001192,KIMCHI-4841,oryginalny-sos-worcestershire-568ml-lea-and-perrins,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4841/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001192/1.webp,200,true,image/webp,26494,
product_images:24086628-1af3-43ff-ac8d-ae53d785d379:image_large_url,product_images,image_large_url,40915b45-5acb-42ae-9fac-a08a2b2cb332,24086628-1af3-43ff-ac8d-ae53d785d379,ADG-001192,KIMCHI-4841,oryginalny-sos-worcestershire-568ml-lea-and-perrins,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4841/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001192/1.webp,200,true,image/webp,26494,
products:2854bbd6-2544-47c9-a175-2680caf8a2bf:image_url,products,image_url,2854bbd6-2544-47c9-a175-2680caf8a2bf,,ADG-001193,KIMCHI-4842,oryginalny-sos-worcestershire-4l-lea-and-perrins,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4842/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001193/1.webp,200,true,image/webp,43070,
product_images:27baa54e-2981-4e2f-bdce-2f57ea00e205:image_large_url,product_images,image_large_url,2854bbd6-2544-47c9-a175-2680caf8a2bf,27baa54e-2981-4e2f-bdce-2f57ea00e205,ADG-001193,KIMCHI-4842,oryginalny-sos-worcestershire-4l-lea-and-perrins,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4842/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001193/1.webp,200,true,image/webp,43070,
products:fd65b5c9-4321-462d-ac27-2126e58842ed:image_url,products,image_url,fd65b5c9-4321-462d-ac27-2126e58842ed,,ADG-001194,KIMCHI-4844,olej-z-prazonych-ziaren-sezamu-500ml-asia-kitchen,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4844/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001194/1.webp,200,true,image/webp,35760,
product_images:5e1e4285-8454-4cf0-b88f-39716bb526f7:image_large_url,product_images,image_large_url,fd65b5c9-4321-462d-ac27-2126e58842ed,5e1e4285-8454-4cf0-b88f-39716bb526f7,ADG-001194,KIMCHI-4844,olej-z-prazonych-ziaren-sezamu-500ml-asia-kitchen,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4844/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001194/1.webp,200,true,image/webp,35760,
products:0c67809e-25cb-44df-b6bd-9a6b2726f789:image_url,products,image_url,0c67809e-25cb-44df-b6bd-9a6b2726f789,,ADG-001195,KIMCHI-4845,zupa-makaronowa-jin-ramen-mild-lekko-pikantna-5x120g-ottogi,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4845/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001195/1.webp,200,true,image/webp,72944,
product_images:84742300-4daf-4975-ace4-3cbb20cceac4:image_large_url,product_images,image_large_url,0c67809e-25cb-44df-b6bd-9a6b2726f789,84742300-4daf-4975-ace4-3cbb20cceac4,ADG-001195,KIMCHI-4845,zupa-makaronowa-jin-ramen-mild-lekko-pikantna-5x120g-ottogi,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4845/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001195/1.webp,200,true,image/webp,72944,
product_images:4da282f8-020e-44a6-aad6-7e541d47ac22:image_large_url,product_images,image_large_url,0c67809e-25cb-44df-b6bd-9a6b2726f789,4da282f8-020e-44a6-aad6-7e541d47ac22,ADG-001195,KIMCHI-4845,zupa-makaronowa-jin-ramen-mild-lekko-pikantna-5x120g-ottogi,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4845/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001195/2.webp,200,true,image/webp,88694,
products:5c2d7cdd-70f7-480b-9db5-fb54de62851b:image_url,products,image_url,5c2d7cdd-70f7-480b-9db5-fb54de62851b,,ADG-001196,KIMCHI-4847,makaron-instant-mi-goreng-5-x-80g-indomie,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4847/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001196/1.webp,200,true,image/webp,101856,
product_images:b18ebe39-a9b9-48a4-9326-8ddc4494e96f:image_large_url,product_images,image_large_url,5c2d7cdd-70f7-480b-9db5-fb54de62851b,b18ebe39-a9b9-48a4-9326-8ddc4494e96f,ADG-001196,KIMCHI-4847,makaron-instant-mi-goreng-5-x-80g-indomie,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4847/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001196/1.webp,200,true,image/webp,101856,
product_images:16ef5d18-626f-44f0-9795-b5d3cbdd7443:image_large_url,product_images,image_large_url,5c2d7cdd-70f7-480b-9db5-fb54de62851b,16ef5d18-626f-44f0-9795-b5d3cbdd7443,ADG-001196,KIMCHI-4847,makaron-instant-mi-goreng-5-x-80g-indomie,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4847/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001196/2.webp,200,true,image/png,469405,
product_images:5ec36a67-d27c-499b-88a1-38994edbb841:image_large_url,product_images,image_large_url,5c2d7cdd-70f7-480b-9db5-fb54de62851b,5ec36a67-d27c-499b-88a1-38994edbb841,ADG-001196,KIMCHI-4847,makaron-instant-mi-goreng-5-x-80g-indomie,3.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4847/3.webp,https://img.zira.pl/asiandeligo/products/ADG-001196/3.webp,200,true,image/png,331741,
products:6b91eb14-523f-413a-82a3-09d612d0f227:image_url,products,image_url,6b91eb14-523f-413a-82a3-09d612d0f227,,ADG-001197,KIMCHI-4848,makaron-instant-mi-goreng-pedas-pikantny-5-x-80g-indomie,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4848/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001197/1.webp,200,true,image/webp,94518,
product_images:44decbce-6204-4563-92de-f21f1ca53d85:image_large_url,product_images,image_large_url,6b91eb14-523f-413a-82a3-09d612d0f227,44decbce-6204-4563-92de-f21f1ca53d85,ADG-001197,KIMCHI-4848,makaron-instant-mi-goreng-pedas-pikantny-5-x-80g-indomie,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4848/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001197/1.webp,200,true,image/webp,94518,
product_images:ded5f914-9d49-413b-9d24-78093162aa35:image_large_url,product_images,image_large_url,6b91eb14-523f-413a-82a3-09d612d0f227,ded5f914-9d49-413b-9d24-78093162aa35,ADG-001197,KIMCHI-4848,makaron-instant-mi-goreng-pedas-pikantny-5-x-80g-indomie,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4848/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001197/2.webp,200,true,image/webp,100306,
product_images:f1fdc260-2b7e-407f-9ff2-ad8bd859b0bb:image_large_url,product_images,image_large_url,6b91eb14-523f-413a-82a3-09d612d0f227,f1fdc260-2b7e-407f-9ff2-ad8bd859b0bb,ADG-001197,KIMCHI-4848,makaron-instant-mi-goreng-pedas-pikantny-5-x-80g-indomie,3.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4848/3.webp,https://img.zira.pl/asiandeligo/products/ADG-001197/3.webp,200,true,image/png,370016,
products:40db8d7c-0fc0-4f2f-90ba-7ab3b0f48483:image_url,products,image_url,40db8d7c-0fc0-4f2f-90ba-7ab3b0f48483,,ADG-001198,KIMCHI-4849,zupa-makaronowa-instant-o-smaku-kurczaka-5-x-70g-indomie,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4849/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001198/1.webp,200,true,image/webp,99918,
product_images:c3b7b0b9-fe24-4224-8f09-0c9b1f670197:image_large_url,product_images,image_large_url,40db8d7c-0fc0-4f2f-90ba-7ab3b0f48483,c3b7b0b9-fe24-4224-8f09-0c9b1f670197,ADG-001198,KIMCHI-4849,zupa-makaronowa-instant-o-smaku-kurczaka-5-x-70g-indomie,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4849/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001198/1.webp,200,true,image/webp,99918,
product_images:1373892d-9f39-43a4-9530-230099901a19:image_large_url,product_images,image_large_url,40db8d7c-0fc0-4f2f-90ba-7ab3b0f48483,1373892d-9f39-43a4-9530-230099901a19,ADG-001198,KIMCHI-4849,zupa-makaronowa-instant-o-smaku-kurczaka-5-x-70g-indomie,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4849/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001198/2.webp,200,true,image/png,443446,
products:9a09f828-d89a-4ba7-95fc-3a7270b774ec:image_url,products,image_url,9a09f828-d89a-4ba7-95fc-3a7270b774ec,,ADG-001199,KIMCHI-4850,zupa-makaronowa-instant-o-smaku-warzywnym-5-x-75g-indomie,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4850/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001199/1.webp,200,true,image/webp,103736,
product_images:8a8a9854-7c17-47c8-b77a-fefd505d84e4:image_large_url,product_images,image_large_url,9a09f828-d89a-4ba7-95fc-3a7270b774ec,8a8a9854-7c17-47c8-b77a-fefd505d84e4,ADG-001199,KIMCHI-4850,zupa-makaronowa-instant-o-smaku-warzywnym-5-x-75g-indomie,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4850/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001199/1.webp,200,true,image/webp,103736,
product_images:260a5bbb-7074-4c27-b6ee-e94be53ef266:image_large_url,product_images,image_large_url,9a09f828-d89a-4ba7-95fc-3a7270b774ec,260a5bbb-7074-4c27-b6ee-e94be53ef266,ADG-001199,KIMCHI-4850,zupa-makaronowa-instant-o-smaku-warzywnym-5-x-75g-indomie,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4850/2.webp,https://img.zira.pl/asiandeligo/products/ADG-001199/2.webp,200,true,image/png,427165,
products:787f7083-2dd9-4458-ad03-0785a34fc2be:image_url,products,image_url,787f7083-2dd9-4458-ad03-0785a34fc2be,,ADG-001200,KIMCHI-4865,suszone-grzyby-shiitake-poku-cale-2-5-4cm-1kg-green-pagoda,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4865/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001200/1.webp,200,true,image/webp,78026,
product_images:52ff7548-ca24-4e3e-a3fd-6f466721ba48:image_large_url,product_images,image_large_url,787f7083-2dd9-4458-ad03-0785a34fc2be,52ff7548-ca24-4e3e-a3fd-6f466721ba48,ADG-001200,KIMCHI-4865,suszone-grzyby-shiitake-poku-cale-2-5-4cm-1kg-green-pagoda,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4865/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001200/1.webp,200,true,image/webp,78026,
products:4edda6d7-0a23-4880-b739-49bb58423045:image_url,products,image_url,4edda6d7-0a23-4880-b739-49bb58423045,,ADG-001201,KIMCHI-4888,ramyun-buldak-o-smaku-ostrego-kurczaka-z-serem-ogniscie-ostry-5x140g-samyang,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4888/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001201/1.webp,200,true,image/webp,97240,
product_images:cf4d5839-2165-43cc-8d7b-e7e521ef84fd:image_large_url,product_images,image_large_url,4edda6d7-0a23-4880-b739-49bb58423045,cf4d5839-2165-43cc-8d7b-e7e521ef84fd,ADG-001201,KIMCHI-4888,ramyun-buldak-o-smaku-ostrego-kurczaka-z-serem-ogniscie-ostry-5x140g-samyang,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-4888/1.webp,https://img.zira.pl/asiandeligo/products/ADG-001201/1.webp,200,true,image/webp,97240,
